Product_Key	metier	Prix Unitaire Facture	Date	QTY_STOCK	Qte Commandee Unite
49375	PAT		18/03/2016 00:00	33600	
49425	PAT		18/03/2016 00:00	1600	
49509	PAT		18/03/2016 00:00	520	
49513	PAT		18/03/2016 00:00	1152	
49534	PAT		18/03/2016 00:00	0	
49538	PAT		18/03/2016 00:00	0	
49573	PAT		18/03/2016 00:00	290	
49577	PAT		18/03/2016 00:00	8	
49594	PAT		18/03/2016 00:00	5500	
49598	PAT		18/03/2016 00:00	0	
49602	PAT		18/03/2016 00:00	0	
49609	PAT		18/03/2016 00:00	0	
49611	PAT		18/03/2016 00:00	144	
49614	PAT		18/03/2016 00:00	0	
49620	PAT		18/03/2016 00:00	5961,43	
49624	PAT		18/03/2016 00:00	1	
49635	PAT		18/03/2016 00:00	120	
49639	PAT		18/03/2016 00:00	8	
49642	PAT		18/03/2016 00:00	720	
49646	PAT		18/03/2016 00:00	0	
49654	PAT		18/03/2016 00:00	0	
49656	PAT		18/03/2016 00:00	0	
49660	PAT		18/03/2016 00:00	0	
49664	PAT		18/03/2016 00:00	0	
49675	PAT		18/03/2016 00:00	0	
49679	PAT		18/03/2016 00:00	0	
49681	PAT		18/03/2016 00:00	0	
49685	PAT		18/03/2016 00:00	0	
49689	PAT		18/03/2016 00:00	0	
49695	PAT		18/03/2016 00:00	0	
49699	PAT		18/03/2016 00:00	0	
49703	PAT		18/03/2016 00:00	0	
49747	PAT		18/03/2016 00:00	0	
49761	PAT		18/03/2016 00:00	0	
49762	PAT		18/03/2016 00:00	0	
49763	PAT		18/03/2016 00:00	204	
49768	PAT		18/03/2016 00:00	80	
49779	PAT		18/03/2016 00:00	192	
49784	PAT		18/03/2016 00:00	216	
49788	PAT		18/03/2016 00:00	144	
49810	PAT		18/03/2016 00:00	24	
49812	PAT		18/03/2016 00:00	2040	
49813	PAT		18/03/2016 00:00	4	
49826	PAT		18/03/2016 00:00	12	
49827	PAT		18/03/2016 00:00	13	
49828	PAT		18/03/2016 00:00	18	
49830	PAT		18/03/2016 00:00	88	
49838	PAT		18/03/2016 00:00	1320	
49847	PAT		18/03/2016 00:00	168	
49865	PAT		18/03/2016 00:00	0	
49881	PAT		18/03/2016 00:00	0	
49887	PAT		18/03/2016 00:00	0	
49896	PAT		18/03/2016 00:00	0	
49909	PAT		18/03/2016 00:00	0	
49922	PAT		18/03/2016 00:00	0	
49930	PAT		18/03/2016 00:00	0	
49938	PAT		18/03/2016 00:00	0	
49945	PAT		18/03/2016 00:00	0	
50038	PAT		18/03/2016 00:00	0	
50213	NEGOCE		18/03/2016 00:00	0	
50367	NEGOCE	45.17	18/03/2016 00:00		
50494	NEGOCE		18/03/2016 00:00	0	
50651	NEGOCE		18/03/2016 00:00	0	
50688	NEGOCE		18/03/2016 00:00	0	
50729	NEGOCE		18/03/2016 00:00	0	
51531	NEGOCE		18/03/2016 00:00	0	
52041	NEGOCE		18/03/2016 00:00	0	
52181	NEGOCE		18/03/2016 00:00	0	
52597	NEGOCE	138.45	18/03/2016 00:00		
52763	NEGOCE	75.38	18/03/2016 00:00		
52983	NEGOCE	154.53	18/03/2016 00:00		
53007	NEGOCE	126.48	18/03/2016 00:00		
53025	NEGOCE	1428.57	18/03/2016 00:00		
53341	NEGOCE	47.69	18/03/2016 00:00		
53356	NEGOCE	112.98	18/03/2016 00:00		
53372	NEGOCE		18/03/2016 00:00	0	
53389	NEGOCE		18/03/2016 00:00	0	
53401	NEGOCE		18/03/2016 00:00	0	
53553	NEGOCE	106.4	18/03/2016 00:00		
57460	BOUL		18/03/2016 00:00	270	
58029	NEGOCE		18/03/2016 00:00	0	
60814	NEGOCE	37.56	18/03/2016 00:00		
62063	CUIS		18/03/2016 00:00	2565	
62081	CUIS		18/03/2016 00:00	1530	
63415	VIEN		18/03/2016 00:00	7040	
63421	VIEN		18/03/2016 00:00	500	
63428	VIEN		18/03/2016 00:00	0	
63432	VIEN		18/03/2016 00:00	0	
63454	VIEN		18/03/2016 00:00	246	
63457	VIEN		18/03/2016 00:00	0	
63471	VIEN		18/03/2016 00:00	0	
63485	VIEN		18/03/2016 00:00	24	
63513	VIEN		18/03/2016 00:00	0	
63580	VIEN		18/03/2016 00:00	300	
63604	CUIS		18/03/2016 00:00	0	
47645	CUIS		19/03/2016 00:00	0	
47814	CUIS		19/03/2016 00:00	2655	
48624	BOUL		19/03/2016 00:00	0	
48632	BOUL		19/03/2016 00:00	0	
48636	BOUL		19/03/2016 00:00	0	
48637	BOUL		19/03/2016 00:00	0	
48639	BOUL		19/03/2016 00:00	360	
48641	BOUL		19/03/2016 00:00	0	
48679	BOUL		19/03/2016 00:00	0	
48682	BOUL		19/03/2016 00:00	2000	
48698	BOUL		19/03/2016 00:00	2070	
48709	BOUL		19/03/2016 00:00	3200	
48719	BOUL		19/03/2016 00:00	0	
48722	BOUL		19/03/2016 00:00	4440	
48723	BOUL		19/03/2016 00:00	660	
48734	BOUL		19/03/2016 00:00	0	
48738	BOUL		19/03/2016 00:00	0	
48739	BOUL		19/03/2016 00:00	0	
48740	BOUL		19/03/2016 00:00	0	
48803	CUIS		19/03/2016 00:00	3520	
48806	CUIS		19/03/2016 00:00	0	
48820	CUIS		19/03/2016 00:00	340	
48823	CUIS		19/03/2016 00:00	1440	
48839	CUIS		19/03/2016 00:00	30	
48843	CUIS		19/03/2016 00:00	66	
48861	CUIS		19/03/2016 00:00	2880	
48867	CUIS		19/03/2016 00:00	50	
48924	CUIS		19/03/2016 00:00	62	
48964	CUIS		19/03/2016 00:00	4	
48992	CUIS		19/03/2016 00:00	12	
49004	CUIS		19/03/2016 00:00	50	
49022	CUIS		19/03/2016 00:00	0	
49026	CUIS		19/03/2016 00:00	3000	
49032	CUIS		19/03/2016 00:00	8400	
49041	CUIS		19/03/2016 00:00	0	
49042	CUIS		19/03/2016 00:00	0	
49046	CUIS		19/03/2016 00:00	0	
49050	CUIS		19/03/2016 00:00	3000	
49058	CUIS		19/03/2016 00:00	6400	
49087	CUIS		19/03/2016 00:00	0	
49094	CUIS		19/03/2016 00:00	400	
49103	CUIS		19/03/2016 00:00	0	
49123	CUIS		19/03/2016 00:00	0	
49125	CUIS		19/03/2016 00:00	0	
49217	VIEN		19/03/2016 00:00	24	
49218	PAT		19/03/2016 00:00	492	
49240	PAT		19/03/2016 00:00	0	
49245	PAT		19/03/2016 00:00	0	
49261	PAT		19/03/2016 00:00	0	
49262	PAT		19/03/2016 00:00	0	
49266	PAT		19/03/2016 00:00	0	
49267	PAT		19/03/2016 00:00	94	
49273	PAT		19/03/2016 00:00	20	
49274	PAT		19/03/2016 00:00	0	
49275	PAT		19/03/2016 00:00	0	
49278	PAT		19/03/2016 00:00	11	
49287	PAT		19/03/2016 00:00	0	
49296	PAT		19/03/2016 00:00	0	
49312	PAT		19/03/2016 00:00	1	
49375	PAT		19/03/2016 00:00	33600	
49388	PAT		19/03/2016 00:00	64	
49415	PAT		19/03/2016 00:00	44	
49509	PAT		19/03/2016 00:00	520	
49513	PAT		19/03/2016 00:00	1152	
49534	PAT		19/03/2016 00:00	0	
49538	PAT		19/03/2016 00:00	0	
49548	PAT		19/03/2016 00:00	152	
49554	PAT		19/03/2016 00:00	60	
49565	PAT		19/03/2016 00:00	540	
49577	PAT		19/03/2016 00:00	8	
49579	PAT		19/03/2016 00:00	410	
49582	PAT		19/03/2016 00:00	20	
49594	PAT		19/03/2016 00:00	5500	
49598	PAT		19/03/2016 00:00	0	
49602	PAT		19/03/2016 00:00	0	
49609	PAT		19/03/2016 00:00	0	
49611	PAT		19/03/2016 00:00	144	
49614	PAT		19/03/2016 00:00	0	
49620	PAT		19/03/2016 00:00	5961,43	
49642	PAT		19/03/2016 00:00	720	
49646	PAT		19/03/2016 00:00	0	
49654	PAT		19/03/2016 00:00	0	
49656	PAT		19/03/2016 00:00	0	
49660	PAT		19/03/2016 00:00	0	
49664	PAT		19/03/2016 00:00	0	
49668	PAT		19/03/2016 00:00	14700	
49672	PAT		19/03/2016 00:00	28800	
49675	PAT		19/03/2016 00:00	0	
49679	PAT		19/03/2016 00:00	0	
49681	PAT		19/03/2016 00:00	0	
49685	PAT		19/03/2016 00:00	0	
49689	PAT		19/03/2016 00:00	0	
49695	PAT		19/03/2016 00:00	0	
49699	PAT		19/03/2016 00:00	0	
49703	PAT		19/03/2016 00:00	0	
49733	PAT		19/03/2016 00:00	0	
49747	PAT		19/03/2016 00:00	0	
49761	PAT		19/03/2016 00:00	0	
49762	PAT		19/03/2016 00:00	0	
49768	PAT		19/03/2016 00:00	80	
49779	PAT		19/03/2016 00:00	192	
49812	PAT		19/03/2016 00:00	2040	
49813	PAT		19/03/2016 00:00	4	
49826	PAT		19/03/2016 00:00	12	
49827	PAT		19/03/2016 00:00	13	
49828	PAT		19/03/2016 00:00	18	
49851	PAT		19/03/2016 00:00	240	
49855	PAT		19/03/2016 00:00	120	
49859	PAT		19/03/2016 00:00	120	
49865	PAT		19/03/2016 00:00	0	
49881	PAT		19/03/2016 00:00	0	
49887	PAT		19/03/2016 00:00	0	
49896	PAT		19/03/2016 00:00	0	
49909	PAT		19/03/2016 00:00	0	
49918	PAT		19/03/2016 00:00	3960	
49922	PAT		19/03/2016 00:00	0	
49928	PAT		19/03/2016 00:00	96	
49930	PAT		19/03/2016 00:00	0	
49938	PAT		19/03/2016 00:00	0	
49945	PAT		19/03/2016 00:00	0	
50038	PAT		19/03/2016 00:00	0	
50064	PAT		19/03/2016 00:00	63	
50213	NEGOCE		19/03/2016 00:00	0	
50494	NEGOCE		19/03/2016 00:00	0	
50651	NEGOCE		19/03/2016 00:00	0	
50688	NEGOCE		19/03/2016 00:00	0	
50729	NEGOCE		19/03/2016 00:00	0	
51483	NEGOCE		19/03/2016 00:00	0	
51531	NEGOCE		19/03/2016 00:00	0	
52041	NEGOCE		19/03/2016 00:00	0	
52181	NEGOCE		19/03/2016 00:00	0	
53372	NEGOCE		19/03/2016 00:00	0	
53389	NEGOCE		19/03/2016 00:00	0	
53401	NEGOCE		19/03/2016 00:00	0	
57460	BOUL		19/03/2016 00:00	270	
58029	NEGOCE		19/03/2016 00:00	0	
62067	CUIS		19/03/2016 00:00	200	
62079	CUIS		19/03/2016 00:00	630	
63425	VIEN		19/03/2016 00:00	1620	
63428	VIEN		19/03/2016 00:00	0	
63432	VIEN		19/03/2016 00:00	0	
63454	VIEN		19/03/2016 00:00	246	
63457	VIEN		19/03/2016 00:00	0	
63471	VIEN		19/03/2016 00:00	0	
63485	VIEN		19/03/2016 00:00	24	
63513	VIEN		19/03/2016 00:00	0	
63535	VIEN		19/03/2016 00:00	120	
63568	VIEN		19/03/2016 00:00	10900	
63580	VIEN		19/03/2016 00:00	300	
63581	VIEN		19/03/2016 00:00	7392	
63604	CUIS		19/03/2016 00:00	0	
47645	CUIS		20/03/2016 00:00	0	
47814	CUIS		20/03/2016 00:00	2655	
48624	BOUL		20/03/2016 00:00	0	
48628	BOUL		20/03/2016 00:00	2130	
48631	BOUL		20/03/2016 00:00	550	
48632	BOUL		20/03/2016 00:00	0	
48633	BOUL		20/03/2016 00:00	2334	
48636	BOUL		20/03/2016 00:00	0	
48637	BOUL		20/03/2016 00:00	0	
48639	BOUL		20/03/2016 00:00	360	
48640	BOUL		20/03/2016 00:00	528	
48641	BOUL		20/03/2016 00:00	0	
48667	BOUL		20/03/2016 00:00	864	
48676	BOUL		20/03/2016 00:00	240	
48677	BOUL		20/03/2016 00:00	16320	
48679	BOUL		20/03/2016 00:00	0	
48682	BOUL		20/03/2016 00:00	2000	
48683	BOUL		20/03/2016 00:00	5760	
48684	BOUL		20/03/2016 00:00	2000	
48685	BOUL		20/03/2016 00:00	1940	
48689	BOUL		20/03/2016 00:00	18240	
48690	BOUL		20/03/2016 00:00	19800	
48692	BOUL		20/03/2016 00:00	19560	
48693	BOUL		20/03/2016 00:00	510	
48694	BOUL		20/03/2016 00:00	700	
48695	BOUL		20/03/2016 00:00	2640	
48697	BOUL		20/03/2016 00:00	1850	
48698	BOUL		20/03/2016 00:00	2070	
48703	BOUL		20/03/2016 00:00	9840	
48706	BOUL		20/03/2016 00:00	2484	
48707	BOUL		20/03/2016 00:00	2205	
48708	BOUL		20/03/2016 00:00	3600	
48709	BOUL		20/03/2016 00:00	3200	
48710	BOUL		20/03/2016 00:00	5240	
48714	BOUL		20/03/2016 00:00	6550	
48715	BOUL		20/03/2016 00:00	1000	
48717	BOUL		20/03/2016 00:00	7850	
48719	BOUL		20/03/2016 00:00	0	
48722	BOUL		20/03/2016 00:00	4440	
48723	BOUL		20/03/2016 00:00	660	
48730	BOUL		20/03/2016 00:00	6930	
48732	BOUL		20/03/2016 00:00	8100	
48734	BOUL		20/03/2016 00:00	0	
48736	BOUL		20/03/2016 00:00	496	
48738	BOUL		20/03/2016 00:00	0	
48739	BOUL		20/03/2016 00:00	0	
48740	BOUL		20/03/2016 00:00	0	
48756	CUIS		20/03/2016 00:00	336	
48757	CUIS		20/03/2016 00:00	92	
48801	CUIS		20/03/2016 00:00	118	
48803	CUIS		20/03/2016 00:00	3520	
48805	CUIS		20/03/2016 00:00	2025	
48806	CUIS		20/03/2016 00:00	0	
48820	CUIS		20/03/2016 00:00	340	
48823	CUIS		20/03/2016 00:00	1440	
48827	CUIS		20/03/2016 00:00	2160	
48828	CUIS		20/03/2016 00:00	0	
48832	CUIS		20/03/2016 00:00	1260	
48839	CUIS		20/03/2016 00:00	30	
48843	CUIS		20/03/2016 00:00	66	
48861	CUIS		20/03/2016 00:00	2880	
48867	CUIS		20/03/2016 00:00	50	
48910	CUIS		20/03/2016 00:00	84	
48924	CUIS		20/03/2016 00:00	62	
48930	CUIS		20/03/2016 00:00	1800	
48964	CUIS		20/03/2016 00:00	4	
48983	CUIS		20/03/2016 00:00	70	
48992	CUIS		20/03/2016 00:00	12	
49004	CUIS		20/03/2016 00:00	50	
49022	CUIS		20/03/2016 00:00	0	
49026	CUIS		20/03/2016 00:00	3000	
49028	CUIS		20/03/2016 00:00	70	
49032	CUIS		20/03/2016 00:00	8400	
49041	CUIS		20/03/2016 00:00	0	
49042	CUIS		20/03/2016 00:00	0	
49046	CUIS		20/03/2016 00:00	0	
49050	CUIS		20/03/2016 00:00	3000	
49053	CUIS		20/03/2016 00:00	5800	
49058	CUIS		20/03/2016 00:00	6400	
49061	CUIS		20/03/2016 00:00	5000	
49066	CUIS		20/03/2016 00:00	4800	
49074	CUIS		20/03/2016 00:00	4600	
49087	CUIS		20/03/2016 00:00	0	
49094	CUIS		20/03/2016 00:00	400	
49098	CUIS		20/03/2016 00:00	65	
49103	CUIS		20/03/2016 00:00	0	
49106	CUIS		20/03/2016 00:00	7400	
49123	CUIS		20/03/2016 00:00	0	
49125	CUIS		20/03/2016 00:00	0	
49145	CUIS		20/03/2016 00:00	12400	
49183	PAT		20/03/2016 00:00	4340	
49187	PAT		20/03/2016 00:00	565	
49198	PAT		20/03/2016 00:00	4320	
49199	PAT		20/03/2016 00:00	1128	
49201	PAT		20/03/2016 00:00	1536,04	
49206	PAT		20/03/2016 00:00	6400	
49210	PAT		20/03/2016 00:00	4824	
49213	PAT		20/03/2016 00:00	126	
49214	PAT		20/03/2016 00:00	186	
49217	VIEN		20/03/2016 00:00	24	
49218	PAT		20/03/2016 00:00	492	
49240	PAT		20/03/2016 00:00	0	
49244	PAT		20/03/2016 00:00	11440	
49245	PAT		20/03/2016 00:00	0	
49253	PAT		20/03/2016 00:00	2856	
49261	PAT		20/03/2016 00:00	0	
49262	PAT		20/03/2016 00:00	0	
49264	PAT		20/03/2016 00:00	4730	
49266	PAT		20/03/2016 00:00	0	
49267	PAT		20/03/2016 00:00	94	
49273	PAT		20/03/2016 00:00	20	
49274	PAT		20/03/2016 00:00	0	
49275	PAT		20/03/2016 00:00	0	
49278	PAT		20/03/2016 00:00	11	
49281	PAT		20/03/2016 00:00	32	
49285	PAT		20/03/2016 00:00	44	
49287	PAT		20/03/2016 00:00	0	
49291	PAT		20/03/2016 00:00	94	
49296	PAT		20/03/2016 00:00	0	
49307	PAT		20/03/2016 00:00	55	
49312	PAT		20/03/2016 00:00	1	
49318	PAT		20/03/2016 00:00	6600	
49320	PAT		20/03/2016 00:00	5055	
49344	PAT		20/03/2016 00:00	3588	
49346	PAT		20/03/2016 00:00	8525	
49350	PAT		20/03/2016 00:00	0	
49354	PAT		20/03/2016 00:00	12	
49359	PAT		20/03/2016 00:00	8085	
49366	PAT		20/03/2016 00:00	5610	
49375	PAT		20/03/2016 00:00	33600	
49378	PAT		20/03/2016 00:00	5112	
49379	PAT		20/03/2016 00:00	19	
49382	PAT		20/03/2016 00:00	5440	
49383	PAT		20/03/2016 00:00	20520	
49388	PAT		20/03/2016 00:00	64	
49392	PAT		20/03/2016 00:00	56	
49396	PAT		20/03/2016 00:00	15840	
49411	VIEN		20/03/2016 00:00	90	
49415	PAT		20/03/2016 00:00	44	
49419	PAT		20/03/2016 00:00	67	
49421	PAT		20/03/2016 00:00	103	
49425	PAT		20/03/2016 00:00	1600	
49428	PAT		20/03/2016 00:00	88	
49509	PAT		20/03/2016 00:00	520	
49513	PAT		20/03/2016 00:00	1152	
49517	PAT		20/03/2016 00:00	12602,88	
49521	PAT		20/03/2016 00:00	84	
49525	PAT		20/03/2016 00:00	205	
49532	PAT		20/03/2016 00:00	236	
49534	PAT		20/03/2016 00:00	0	
49538	PAT		20/03/2016 00:00	0	
49542	PAT		20/03/2016 00:00	330	
49548	PAT		20/03/2016 00:00	152	
49554	PAT		20/03/2016 00:00	60	
49562	PAT		20/03/2016 00:00	1050	
49565	PAT		20/03/2016 00:00	540	
49569	PAT		20/03/2016 00:00	1240	
49573	PAT		20/03/2016 00:00	290	
49577	PAT		20/03/2016 00:00	8	
49579	PAT		20/03/2016 00:00	410	
49582	PAT		20/03/2016 00:00	20	
49586	PAT		20/03/2016 00:00	164	
49590	PAT		20/03/2016 00:00	324	
49594	PAT		20/03/2016 00:00	5500	
49598	PAT		20/03/2016 00:00	0	
49602	PAT		20/03/2016 00:00	0	
49609	PAT		20/03/2016 00:00	0	
49611	PAT		20/03/2016 00:00	144	
49614	PAT		20/03/2016 00:00	0	
49620	PAT		20/03/2016 00:00	5961,43	
49624	PAT		20/03/2016 00:00	1	
49635	PAT		20/03/2016 00:00	120	
49639	PAT		20/03/2016 00:00	8	
49642	PAT		20/03/2016 00:00	720	
49646	PAT		20/03/2016 00:00	0	
49654	PAT		20/03/2016 00:00	0	
49656	PAT		20/03/2016 00:00	0	
49660	PAT		20/03/2016 00:00	0	
49664	PAT		20/03/2016 00:00	0	
49668	PAT		20/03/2016 00:00	14700	
49672	PAT		20/03/2016 00:00	28800	
49675	PAT		20/03/2016 00:00	0	
49679	PAT		20/03/2016 00:00	0	
49681	PAT		20/03/2016 00:00	0	
49685	PAT		20/03/2016 00:00	0	
49689	PAT		20/03/2016 00:00	0	
49695	PAT		20/03/2016 00:00	0	
49699	PAT		20/03/2016 00:00	0	
49703	PAT		20/03/2016 00:00	0	
49733	PAT		20/03/2016 00:00	0	
49735	PAT		20/03/2016 00:00	2970	
49747	PAT		20/03/2016 00:00	0	
49761	PAT		20/03/2016 00:00	0	
49762	PAT		20/03/2016 00:00	0	
49763	PAT		20/03/2016 00:00	204	
49764	PAT		20/03/2016 00:00	72	
49768	PAT		20/03/2016 00:00	80	
49772	PAT		20/03/2016 00:00	1680	
49779	PAT		20/03/2016 00:00	192	
49784	PAT		20/03/2016 00:00	216	
49788	PAT		20/03/2016 00:00	144	
49807	PAT		20/03/2016 00:00	300	
49810	PAT		20/03/2016 00:00	24	
49812	PAT		20/03/2016 00:00	2040	
49813	PAT		20/03/2016 00:00	4	
49815	PAT		20/03/2016 00:00	225	
49822	PAT		20/03/2016 00:00	1920	
49826	PAT		20/03/2016 00:00	12	
49827	PAT		20/03/2016 00:00	13	
49828	PAT		20/03/2016 00:00	18	
49830	PAT		20/03/2016 00:00	88	
49831	PAT		20/03/2016 00:00	318	
49834	PAT		20/03/2016 00:00	138	
49838	PAT		20/03/2016 00:00	1320	
49847	PAT		20/03/2016 00:00	168	
49851	PAT		20/03/2016 00:00	240	
49855	PAT		20/03/2016 00:00	120	
49858	PAT		20/03/2016 00:00	1740	
49859	PAT		20/03/2016 00:00	120	
49865	PAT		20/03/2016 00:00	0	
49881	PAT		20/03/2016 00:00	0	
49887	PAT		20/03/2016 00:00	0	
49896	PAT		20/03/2016 00:00	0	
49908	PAT		20/03/2016 00:00	3180	
49909	PAT		20/03/2016 00:00	0	
49918	PAT		20/03/2016 00:00	3960	
49922	PAT		20/03/2016 00:00	0	
49927	PAT		20/03/2016 00:00	238	
49928	PAT		20/03/2016 00:00	96	
49930	PAT		20/03/2016 00:00	0	
49938	PAT		20/03/2016 00:00	0	
49945	PAT		20/03/2016 00:00	0	
49960	PAT		20/03/2016 00:00	570	
49964	PAT		20/03/2016 00:00	1008	
49968	PAT		20/03/2016 00:00	3120	
49971	PAT		20/03/2016 00:00	3150	
49976	PAT		20/03/2016 00:00	1185	
49980	PAT		20/03/2016 00:00	42	
49995	PAT		20/03/2016 00:00	15876	
49999	PAT		20/03/2016 00:00	42	
50006	PAT		20/03/2016 00:00	1104	
50010	PAT		20/03/2016 00:00	84	
50012	PAT		20/03/2016 00:00	360	
50016	PAT		20/03/2016 00:00	945	
50018	PAT		20/03/2016 00:00	700	
50038	PAT		20/03/2016 00:00	0	
50052	PAT		20/03/2016 00:00	138	
50064	PAT		20/03/2016 00:00	63	
50065	PAT		20/03/2016 00:00	1800	
50213	NEGOCE		20/03/2016 00:00	0	
50494	NEGOCE		20/03/2016 00:00	0	
50651	NEGOCE		20/03/2016 00:00	0	
50688	NEGOCE		20/03/2016 00:00	0	
50729	NEGOCE		20/03/2016 00:00	0	
51483	NEGOCE		20/03/2016 00:00	0	
51531	NEGOCE		20/03/2016 00:00	0	
52041	NEGOCE		20/03/2016 00:00	0	
52181	NEGOCE		20/03/2016 00:00	0	
53372	NEGOCE		20/03/2016 00:00	0	
53389	NEGOCE		20/03/2016 00:00	0	
53401	NEGOCE		20/03/2016 00:00	0	
57460	BOUL		20/03/2016 00:00	270	
58029	NEGOCE		20/03/2016 00:00	0	
62063	CUIS		20/03/2016 00:00	2565	
62067	CUIS		20/03/2016 00:00	200	
62079	CUIS		20/03/2016 00:00	630	
62081	CUIS		20/03/2016 00:00	1530	
63415	VIEN		20/03/2016 00:00	7040	
63421	VIEN		20/03/2016 00:00	500	
63425	VIEN		20/03/2016 00:00	1620	
63426	VIEN		20/03/2016 00:00	1920	
63428	VIEN		20/03/2016 00:00	0	
63430	VIEN		20/03/2016 00:00	5760	
63432	VIEN		20/03/2016 00:00	0	
63433	VIEN		20/03/2016 00:00	1920	
63441	VIEN		20/03/2016 00:00	2200	
63454	VIEN		20/03/2016 00:00	246	
63457	VIEN		20/03/2016 00:00	0	
63471	VIEN		20/03/2016 00:00	0	
63485	VIEN		20/03/2016 00:00	24	
63494	VIEN		20/03/2016 00:00	780	
63499	VIEN		20/03/2016 00:00	80352	
63503	VIEN		20/03/2016 00:00	27972	
63505	VIEN		20/03/2016 00:00	11520	
63509	VIEN		20/03/2016 00:00	72000	
63513	VIEN		20/03/2016 00:00	0	
63518	VIEN		20/03/2016 00:00	32820	
63535	VIEN		20/03/2016 00:00	120	
63537	VIEN		20/03/2016 00:00	100	
63539	VIEN		20/03/2016 00:00	2200	
63550	VIEN		20/03/2016 00:00	6160	
63553	VIEN		20/03/2016 00:00	26240	
63555	VIEN		20/03/2016 00:00	6840	
63559	VIEN		20/03/2016 00:00	74080	
63562	VIEN		20/03/2016 00:00	26720	
63568	VIEN		20/03/2016 00:00	10900	
63570	VIEN		20/03/2016 00:00	53100	
63574	VIEN		20/03/2016 00:00	840	
63576	VIEN		20/03/2016 00:00	66240	
63580	VIEN		20/03/2016 00:00	300	
63581	VIEN		20/03/2016 00:00	7392	
63585	VIEN		20/03/2016 00:00	18720	
63588	VIEN		20/03/2016 00:00	67200	
63593	VIEN		20/03/2016 00:00	19260	
63596	VIEN		20/03/2016 00:00	4896	
63600	VIEN		20/03/2016 00:00	8100	
63604	CUIS		20/03/2016 00:00	0	
47645	CUIS		21/03/2016 00:00	0	
47814	CUIS		21/03/2016 00:00	2655	
48624	BOUL		21/03/2016 00:00	0	
48631	BOUL		21/03/2016 00:00	550	
48632	BOUL		21/03/2016 00:00	0	
48636	BOUL		21/03/2016 00:00	0	
48637	BOUL		21/03/2016 00:00	0	
48639	BOUL		21/03/2016 00:00	360	
48641	BOUL		21/03/2016 00:00	0	
48679	BOUL		21/03/2016 00:00	0	
48682	BOUL		21/03/2016 00:00	2000	
48719	BOUL		21/03/2016 00:00	0	
48723	BOUL		21/03/2016 00:00	660	
48734	BOUL		21/03/2016 00:00	0	
48738	BOUL		21/03/2016 00:00	0	
48739	BOUL		21/03/2016 00:00	0	
48740	BOUL		21/03/2016 00:00	0	
48803	CUIS		21/03/2016 00:00	3520	
48806	CUIS		21/03/2016 00:00	0	
48823	CUIS		21/03/2016 00:00	1440	
48827	CUIS		21/03/2016 00:00	2160	
48828	CUIS		21/03/2016 00:00	0	
48843	CUIS		21/03/2016 00:00	66	
48861	CUIS		21/03/2016 00:00	2880	
48867	CUIS		21/03/2016 00:00	50	
48910	CUIS		21/03/2016 00:00	84	
48924	CUIS		21/03/2016 00:00	62	
48930	CUIS		21/03/2016 00:00	1800	
48964	CUIS		21/03/2016 00:00	4	
48992	CUIS		21/03/2016 00:00	12	
49004	CUIS		21/03/2016 00:00	50	
49022	CUIS		21/03/2016 00:00	0	
49026	CUIS		21/03/2016 00:00	3000	
49028	CUIS		21/03/2016 00:00	70	
49032	CUIS		21/03/2016 00:00	8400	
49041	CUIS		21/03/2016 00:00	0	
49042	CUIS		21/03/2016 00:00	0	
49046	CUIS		21/03/2016 00:00	0	
49050	CUIS		21/03/2016 00:00	3000	
49053	CUIS		21/03/2016 00:00	5800	
49058	CUIS		21/03/2016 00:00	6400	
49061	CUIS		21/03/2016 00:00	5000	
49066	CUIS		21/03/2016 00:00	4800	
49074	CUIS		21/03/2016 00:00	4600	
49087	CUIS		21/03/2016 00:00	0	
49094	CUIS		21/03/2016 00:00	400	
49098	CUIS		21/03/2016 00:00	65	
49103	CUIS		21/03/2016 00:00	0	
49106	CUIS		21/03/2016 00:00	7400	
49123	CUIS		21/03/2016 00:00	0	
49125	CUIS		21/03/2016 00:00	0	
49145	CUIS		21/03/2016 00:00	12400	
49187	PAT		21/03/2016 00:00	565	
49199	PAT		21/03/2016 00:00	1128	
49201	PAT		21/03/2016 00:00	1536,04	
49210	PAT		21/03/2016 00:00	4824	
49217	VIEN		21/03/2016 00:00	24	
49218	PAT		21/03/2016 00:00	492	
49240	PAT		21/03/2016 00:00	0	
49245	PAT		21/03/2016 00:00	0	
49253	PAT		21/03/2016 00:00	2856	
49261	PAT		21/03/2016 00:00	0	
49262	PAT		21/03/2016 00:00	0	
49264	PAT		21/03/2016 00:00	4730	
49266	PAT		21/03/2016 00:00	0	
49267	PAT		21/03/2016 00:00	94	
49273	PAT		21/03/2016 00:00	20	
49274	PAT		21/03/2016 00:00	0	
49275	PAT		21/03/2016 00:00	0	
49278	PAT		21/03/2016 00:00	11	
49281	PAT		21/03/2016 00:00	32	
49285	PAT		21/03/2016 00:00	44	
49287	PAT		21/03/2016 00:00	0	
49291	PAT		21/03/2016 00:00	94	
49296	PAT		21/03/2016 00:00	0	
49312	PAT		21/03/2016 00:00	1	
49320	PAT		21/03/2016 00:00	5055	
49346	PAT		21/03/2016 00:00	8525	
49350	PAT		21/03/2016 00:00	0	
49354	PAT		21/03/2016 00:00	12	
49366	PAT		21/03/2016 00:00	5610	
49375	PAT		21/03/2016 00:00	33600	
